,ES1 Index,NQ1 Index,Z 1 Index,VG1 Index,XU1 Index,NK1 Index,CL1 Comdty,CO1 Comdty,NG1 Comdty,XB1 Comdty,HO1 Comdty,HG1 Comdty,LA1 Comdty,LX1 Comdty,C 1 Comdty,S 1 Comdty,BO1 Comdty,LC1 Comdty,W 1 Comdty,GC1 Comdty,PL1 Comdty,FV1 Comdty,TY1 Comdty,RX1 Comdty,JB1 Comdty,PnL,Pct_PnL,CumPnL
12/25/2017,369500,254090,1260309.278,-287489.0409,478890,202013.0673,-192920,76140,-125900,0,0,0,354937.5,177837.5,0,0,0,0,0,375980,-257225,0,0,0,0,-345601.55,-0.003456016,0.693856363
12/26/2017,134350,-129200,450366.3825,-888602.4899,160350,403603.2853,-59970,-67020,-52860,0,0,0,354937.5,177837.5,0,0,0,0,0,-128410,92350,0,0,0,0,-257411.32,-0.002574113,0.692070298
12/27/2017,134275,129080,451343.2836,923376.5141,156660,-201940.891,59640,-66440,54760,0,0,0,-112225,-164075,0,0,0,0,0,-257400,-277110,0,0,0,0,-8679.16,-8.68E-05,0.692010232
12/28/2017,402862.5,257850,450256.6391,293728.5439,-158310,201825.1085,59840,66720,58280,0,0,0,-113800,-82925,0,0,0,0,0,-129720,-92690,0,0,0,0,-792,-7.92E-06,0.692004752
12/29/2017,133800,128175,452186.7831,290962.0991,158910,201881.2672,-181260,-200610,-59060,0,0,0,-395193.75,83375,0,0,0,0,0,-261860,-280260,0,0,0,0,29260.72,0.000292607,0.692207237
1/5/2018,137125,133355,394771.9402,268900.158,149655,209818.6643,-122880,-135240,-55900,0,0,0,-273781.25,84500,0,0,0,0,0,-264460,-291360,0,0,0,0,-49778.4,-0.000497784,0.691862667
1/8/2018,137337.5,267520,450353.7736,843720.2306,-149875,452584.0014,-123460,-135560,-141750,0,0,0,-270156.25,-170300,0,0,0,0,0,-132040,-291690,0,0,0,0,158015.72,0.001580157,0.692955919
1/9/2018,550450,267480,1302965.288,847248.0523,-138125,211806.4802,-125920,-137640,-146150,0,0,0,-267250,167587.5,0,0,0,0,0,-131370,-290370,0,0,0,0,-12439.05,-0.000124391,0.692869722
2/1/2018,-141125,-137970,468676.3881,285131.8945,-188727.5,-428519.1956,131600,-69650,-57120,0,0,0,-111400,179325,0,0,0,0,0,-134430,251950,0,0,0,0,-933.9,-9.34E-06,0.692863251
2/2/2018,413512.5,270230,1203109.506,791045.4947,160050,423345.7384,-130900,-137160,-28460,0,0,0,-110625,176562.5,0,0,0,0,0,133370,-249850,0,0,0,0,-64766.19,-0.000647662,0.69241451
2/5/2018,-130387.5,-128585,-991038.04,-253036.3063,-160957.5,-207626.7302,-128300,-135240,-109880,0,0,0,-221275,-178887.5,0,0,0,0,0,-266600,-248875,0,0,0,0,49043.17,0.000490432,0.692754092
2/6/2018,404137.5,266150,1017922.432,246578.3308,471157.5,196330.7777,-63390,-66860,-27590,0,0,0,-54368.75,174387.5,0,0,0,0,0,-132610,-99430,0,0,0,0,-2464.76,-2.46E-05,0.692737018
2/7/2018,133412.5,131115,364145.2345,253326.8102,150452.5,197658.4652,-123580,-131020,-27020,0,0,0,-216500,85150,0,0,0,0,0,-262320,-98170,0,0,0,0,-18268.12,-0.000182681,0.692610467
2/8/2018,518700,252690,1021418.817,274189.5975,162180,403531.3592,-61150,-129620,-26970,0,0,0,-54462.5,172462.5,0,0,0,0,0,131690,-244600,0,0,0,0,-17208.86,-0.000172089,0.692491277
2/9/2018,130950,128355,304447.8195,242923.6043,166010,-196323.5294,-118400,-125580,-25840,0,0,0,53106.25,85225,0,0,0,0,0,-262620,-96150,0,0,0,0,73230.15,0.000732302,0.69299839
2/12/2018,-132762.5,-130635,-308758.4911,-246892.2877,168382.5,-130684.3267,-118580,-125180,-102080,0,0,0,-265468.75,-170375,0,0,0,0,0,-132420,-97280,0,0,0,0,-60392.28,-0.000603923,0.692579872
2/13/2018,133087.5,131210,972768.8211,243434.2617,157350,-196345.7615,-59190,-62720,-25940,0,0,0,-266718.75,174625,0,0,0,0,0,-265620,-243925,0,0,0,0,1622.05,1.62E-05,0.692591106
2/14/2018,-134850,-133740,358225.5875,-244028.5921,-466287.5,-197925.4275,-60600,-64360,-51740,0,0,0,-271937.5,89800,0,0,0,0,0,-271100,-99910,0,0,0,0,-14631.07,-0.000146311,0.692489773
2/15/2018,410100,272640,1020781.616,243603.0705,163320,404221.2381,-61340,-128660,-25800,0,0,0,-108187.5,179712.5,0,0,0,0,0,-135210,-250275,0,0,0,0,11777.38,0.000117774,0.69257133
2/16/2018,136750,135735,983323.8272,248541.0285,165390,204688.824,-123360,-129680,-25580,0,0,0,-55450,89925,0,0,0,0,0,-135320,-50615,0,0,0,0,-14738.38,-0.000147384,0.692469256
2/19/2018,-95725,-83220,-308957.1429,-246925.1229,-440640,-414673.0463,-118560,-131340,-108240,0,0,0,-226400,-178862.5,0,0,0,0,0,246080,-236400,0,0,0,0,-247801.8,-0.002478018,0.690753305
2/20/2018,135700,135810,309088.3109,723919.9157,149105,408646.2312,-61900,-130500,26160,0,0,0,-54650,88918.75,0,0,0,0,0,-265760,-100400,0,0,0,0,1045.62,1.05E-05,0.690760527
2/21/2018,404812.5,270420,990271.5907,753248.1276,423382.5,407682.3158,-123360,-130840,-26590,0,0,0,-274906.25,88775,0,0,0,0,0,-133000,-249150,0,0,0,0,-5167.05,-5.17E-05,0.690724835
2/22/2018,135575,135775,986349.957,250948.9051,449542.5,202903.9813,62770,-66390,-105360,0,0,0,54537.5,177250,0,0,0,0,0,-133060,-99940,0,0,0,0,5608.86,5.61E-05,0.690763577
2/23/2018,-137437.5,-138195,310371.4838,-251663.2778,-151002.5,-204977.0792,-63550,-67310,-26250,0,0,0,-53350,87943.75,0,0,0,0,0,-265640,-99880,0,0,0,0,-8511.06,-8.51E-05,0.690704786
2/26/2018,-139225,-140000,-312843.6426,-225119.7532,-138800,-207799.495,-127820,-135000,-105560,0,0,0,-213125,-177337.5,0,0,0,0,0,133070,-250450,0,0,0,0,13518.13,0.000135181,0.690798156
2/27/2018,137375,138315,313329.4989,705468.8139,135525,208515.7924,-126020,-133260,-107320,0,0,0,-213950,87462.5,0,0,0,0,0,-131860,-98460,0,0,0,0,-6565.05,-6.57E-05,0.690752805
2/28/2018,135725,137300,315087.2093,253747.7448,133875,207161.6048,-123280,-131560,-26670,0,0,0,-212950,86500,0,0,0,0,0,-263580,-247025,0,0,0,0,-2018.44,-2.02E-05,0.690738862
3/1/2018,401737.5,270430,882208.1882,248789.4351,147840,407379.5181,60990,-63830,-26980,0,0,0,214325,170725,0,0,0,0,0,130520,-239450,0,0,0,0,-25020.37,-0.000250204,0.690566037
3/2/2018,403537.5,272190,819591.3636,566728.9113,-133050,399621.7494,-61250,-64370,-26950,0,0,0,53606.25,84025,0,0,0,0,0,132340,-193020,0,0,0,0,11622.92,0.000116229,0.690646301
3/5/2018,407775,275100,974900.7149,217833.9818,-422800,197645.951,0,0,27040,0,0,0,53450,-82568.75,0,0,0,0,0,263980,48105,0,0,0,0,6926.19,6.93E-05,0.690694136
3/6/2018,408600,276310,976882.9205,676596.2593,403650,404221.2381,-62600,-65790,-27490,0,0,0,-213550,165450,0,0,0,0,0,-267040,-242650,0,0,0,0,9451.3,9.45E-05,0.690759416
3/7/2018,408487.5,276980,977004.1739,680243.3325,414547.5,399736.0234,-61150,-64340,-27770,0,0,0,-208250,163025,0,0,0,0,0,-265520,-238300,0,0,0,0,29718.83,0.000297188,0.690964702
3/8/2018,410887.5,278970,990996.3073,-221897.3359,149022.5,402522.8278,0,-63610,27560,0,0,0,52268.75,161400,0,0,0,0,0,132170,-238075,0,0,0,0,11327.46,0.000113275,0.69104297
3/9/2018,-139200,141965,-312671.4801,666157.4714,-163080,-199868.9384,0,0,27320,0,0,0,-52612.5,-81906.25,0,0,0,0,0,-132400,-192840,0,0,0,0,2609.63,2.61E-05,0.691061004
3/12/2018,139200,-142790,311110.3121,750851.3053,436480,204096.9743,-122720,64950,-27780,0,0,0,-207250,-80931.25,0,0,0,0,0,-132080,-96290,0,0,0,0,-17997.82,-0.000179978,0.690936628
3/13/2018,415275,282330,970548.632,246246.9734,134950,409082.3794,-121420,-129280,27860,0,0,0,-52125,164675,0,0,0,0,0,-265420,-241825,0,0,0,0,-9985.37,-9.99E-05,0.690867636
3/14/2018,412462.5,281340,869481.4496,658214.7477,428720,406508.6531,-121920,-64890,27310,0,0,0,-51787.5,161125,0,0,0,0,0,-265120,-240375,0,0,0,0,13893.71,0.000138937,0.690963623
3/15/2018,412725,281860,922924.5892,222283.6245,-148940,406996.4266,-61190,-130240,-26810,0,0,0,-51606.25,161562.5,0,0,0,0,0,-131780,-239225,0,0,0,0,-388.42,-3.88E-06,0.690960939
3/16/2018,412912.5,281760,974462.0571,223283.9707,468825,202245.0712,-62340,-66210,-26880,0,0,0,51612.5,163125,0,0,0,0,0,131230,-95020,0,0,0,0,-43712.32,-0.000437123,0.690658904
3/19/2018,136137.5,138285,297518.5396,615881.6376,134400,200471.2535,0,0,-26510,0,0,0,-206550,-81612.5,0,0,0,0,0,131780,47720,0,0,0,0,5267.42,5.27E-05,0.690695284
3/20/2018,408525,276700,848846.2638,597712.792,403050,397446.7286,0,0,-26750,0,0,0,51593.75,160275,0,0,0,0,0,-131190,-47250,0,0,0,0,-46335.91,-0.000463359,0.690375244
3/21/2018,407737.5,275360,835333.4276,187850.543,413152.5,345716.5876,0,0,26380,0,0,0,51737.5,162612.5,0,0,0,0,0,132150,-47530,0,0,0,0,-2821.74,-2.82E-05,0.690355763
3/22/2018,396487.5,267680,876248.5812,211542.8386,144760,203077.5076,0,-68910,26170,0,0,0,51550,160275,0,0,0,0,0,-132740,-189820,0,0,0,0,-34343.79,-0.000343438,0.690118669
3/23/2018,129887.5,262170,290701.953,598413.3409,153630,194290.6244,0,0,25910,0,0,0,50918.75,80487.5,0,0,0,0,0,134990,-47420,0,0,0,0,5926.3,5.93E-05,0.690159567
3/26/2018,132975,135470,286696.1838,204693.0248,418605,194288.9669,0,0,-26180,0,0,0,-50906.25,81681.25,0,0,0,0,0,-135500,-47520,0,0,0,0,9612.62,9.61E-05,0.69022591
3/27/2018,392362.5,262450,878130.9599,598782.5526,407120,400797.4179,-65250,-70110,-107640,0,0,0,-50681.25,164212.5,0,0,0,0,0,-268400,-189340,0,0,0,0,-4424.37,-4.42E-05,0.690195372
3/28/2018,391125,259090,887852.5254,604525.5119,419730,196817.9691,-64380,-69530,-26980,0,0,0,50293.75,164650,0,0,0,0,0,-264840,-186940,0,0,0,0,38659.05,0.000386591,0.690462195
3/29/2018,396450,263760,898009.7018,213398.374,152730,199285.9156,0,-70270,81990,0,0,0,49768.75,164050,0,0,0,0,0,132280,-231825,0,0,0,0,-43197.97,-0.00043198,0.690163929
3/30/2018,472900,326250,936798.2034,639123.1029,151980,201919.458,-50350,-52960,31910,0,0,0,49125,142925,0,0,0,0,0,-124500,-237900,0,0,0,0,23420.15,0.000234202,0.690325566
4/2/2018,128750,127865,995941.3273,636185.6618,425935,404759.6562,0,0,-26830,0,0,0,-89225,53056.25,0,0,0,0,0,-268420,-93070,0,0,0,0,-49062.22,-0.000490622,0.689986877
4/3/2018,522650,388155,939930.2838,186210.2689,112500,199981.24,0,0,26970,0,0,0,49131.25,164325,0,0,0,0,0,133280,-231325,0,0,0,0,14197.3,0.000141973,0.690084837
4/4/2018,529400,394950,888877.0509,582879.9479,357860,399700.3184,-63370,-68020,27180,0,0,0,-49381.25,163000,0,0,0,0,0,-267160,-228025,0,0,0,0,59264.22,0.000592642,0.69049381
4/5/2018,399262.5,264010,915489.538,601764.7059,380775,403203.2778,-63540,-68330,-26750,0,0,0,-49793.75,161975,0,0,0,0,0,-264860,-227450,0,0,0,0,-27446.27,-0.000274463,0.690304295
4/6/2018,130287.5,129095,302192.7335,622148.0335,401440,202375.3858,0,0,27010,0,0,0,50656.25,80837.5,0,0,0,0,0,-266380,-228000,0,0,0,0,223.04,2.23E-06,0.690305835
4/9/2018,392850,389820,906177.9067,622181.6411,125150,203521.5885,-63420,-68650,-26930,0,0,0,-161325,80225,0,0,0,0,0,-133630,-186780,0,0,0,0,25582.46,0.000255825,0.690482432
4/10/2018,398250,264970,963536.9639,652638.3943,154620,407835.8209,0,0,26560,0,0,0,55206.25,161950,0,0,0,0,0,134200,-231900,0,0,0,0,-8930.93,-8.93E-05,0.690420766
4/11/2018,528200,395565,962798.8996,216058.8663,-154890,202921.6219,0,0,-26750,0,0,0,56425,161650,0,0,0,0,0,135650,-232200,0,0,0,0,6716.66,6.72E-05,0.690467139
4/12/2018,532800,266830,1010472.308,245680.2142,-165977.5,201807.5095,0,-72020,-26860,0,0,0,59275,154400,0,0,0,0,0,133840,-232250,0,0,0,0,2003.63,2.00E-05,0.690480973
4/13/2018,132862.5,132815,353982.3009,-218571.081,-163670,-203167.2101,0,0,27350,0,0,0,57275,155325,0,0,0,0,0,134480,-92730,0,0,0,0,9079.85,9.08E-05,0.690543668
4/16/2018,134087.5,134240,348535.4627,217382.8756,415140,203976.8484,0,0,27520,0,0,0,-60275,78118.75,0,0,0,0,0,-134750,92570,0,0,0,0,4047.96,4.05E-05,0.690571621
4/17/2018,541300,273150,1003989.362,633476.152,132660,408037.3832,0,0,-27380,0,0,0,-60300,78806.25,0,0,0,0,0,134720,-233475,0,0,0,0,21609.18,0.000216092,0.690720848
4/18/2018,541950,273740,970868.8305,193357.039,134172.5,206845.0993,0,-73480,27390,0,0,0,-63700,163175,0,0,0,0,0,-135120,-234875,0,0,0,0,-1375.63,-1.38E-05,0.690711346
4/19/2018,538600,271200,981088.9473,221109.761,149040,206761.6653,-68290,-73780,26600,0,0,0,62462.5,161150,0,0,0,0,0,-134680,-233425,0,0,0,0,-2365.76,-2.37E-05,0.690695006
4/20/2018,400725,267050,991935.7143,612125.651,146730,411666.357,0,0,-27390,0,0,0,62125,161625,0,0,0,0,0,133670,-231400,0,0,0,0,4310.51,4.31E-05,0.690724778
4/23/2018,133562.5,133340,316269.7274,-197231.5505,-123200,203293.1653,0,0,-27400,0,0,0,-57400,80562.5,0,0,0,0,0,-264500,-91630,0,0,0,0,-7784.32,-7.78E-05,0.69067101
4/24/2018,131762.5,130535,948483.3309,196558.4893,114232.5,204741.7754,-67700,-73860,-27810,0,0,0,55612.5,80075,0,0,0,0,0,-266280,-232225,0,0,0,0,-1606.05,-1.61E-05,0.690659917
4/25/2018,528900,393345,893988.6592,590058.3834,374625,406104.359,-68050,-74000,-27860,0,0,0,-56112.5,156600,0,0,0,0,0,-264240,-226650,0,0,0,0,21261.7,0.000212617,0.690806763
4/26/2018,534900,404085,953344.3495,199074.6096,134805,204208.6002,-68190,-74740,-28210,0,0,0,-56987.5,156875,0,0,0,0,0,131630,-226000,0,0,0,0,7628.86,7.63E-05,0.690859464
4/27/2018,133575,400185,-324729.7003,-199381.6983,134145,412838.1476,-68100,-74640,27710,0,0,0,-222700,-78187.5,0,0,0,0,0,-132340,-229100,0,0,0,0,-60256.15,-0.000602561,0.690443179
4/30/2018,132350,132260,325219.7922,201341.2817,358657.5,-163427.7098,-68570,-75170,-82890,0,0,0,-56587.5,78218.75,0,0,0,0,0,-263840,-90440,0,0,0,0,3674.32,3.67E-05,0.690468548
5/1/2018,132612.5,133840,329241.9568,659887.3855,-122525,204806.1169,-67250,-73130,-84060,0,0,0,-56662.5,-76162.5,0,0,0,0,0,-130680,-223550,0,0,0,0,-73794.62,-0.000737946,0.689959019
5/2/2018,525500,398010,-276462.1391,175566.8982,134695,204570.284,-67930,-73360,27540,0,0,0,-58325,151837.5,0,0,0,0,0,-130560,-268140,0,0,0,0,78363.7,0.000783637,0.690499697
5/3/2018,526350,399870,824364.6409,579245.9126,368400,445710.2172,-68430,-73620,-27260,0,0,0,-56875,224456.25,0,0,0,0,0,-262540,-271200,0,0,0,0,10697.7,0.000106977,0.690573564
5/4/2018,-133150,-135495,277991.2793,175434.7826,-145800,442801.7798,-139440,-74870,27110,0,0,0,-59350,76225,0,0,0,0,0,-262940,-273090,0,0,0,0,-130631.71,-0.001306317,0.689671456
5/7/2018,133500,-136520,-277458.1397,206794.1621,-123400,-205793.3816,-70730,-76170,-82230,0,0,0,-232312.5,59475,0,0,0,0,0,-262820,-228325,0,0,0,0,-48931.9,-0.000489319,0.689333987
5/8/2018,534050,409230,888403.3365,562280.8496,364965,412718.7758,-69060,-74850,-81960,0,0,0,59618.75,152525,0,0,0,0,0,-262740,-228025,0,0,0,0,14973.61,0.000149736,0.689437205
5/9/2018,539200,413760,842788.0712,564981.8581,389592.5,204301.0753,-71140,-77210,-27370,0,0,0,59425,229912.5,0,0,0,0,0,-262600,-229150,0,0,0,0,13734.84,0.000137348,0.689531898
5/10/2018,543750,417900,909120.4971,681023.9194,138820,411334.5521,-71360,-77470,-84420,0,0,0,-233125,153725,0,0,0,0,0,132230,-231275,0,0,0,0,14468.74,0.000144687,0.689631665
5/11/2018,545900,417600,910234.825,206899.439,138545,415577.2923,-70700,-77120,28060,0,0,0,-56968.75,153225,0,0,0,0,0,-264140,-231475,0,0,0,0,3406.35,3.41E-05,0.689655156
5/14/2018,546200,418440,907170.2567,621530.9801,127900,208462.5205,-70960,-78230,-28420,0,0,0,-231600,-75893.75,0,0,0,0,0,131820,-91490,0,0,0,0,-13021.16,-0.000130212,0.689565355
5/15/2018,135450,137810,285476.2257,208675.4519,126875,206796.5564,-71310,-78430,28360,0,0,0,-58575,76443.75,0,0,0,0,0,-258060,-224300,0,0,0,0,778.48,7.78E-06,0.689570723
5/16/2018,136150,138745,286204.2118,209146.3415,138325,205978.2609,-71490,-79280,-28150,0,0,0,-58725,76887.5,0,0,0,0,0,-258300,-222450,0,0,0,0,2731.56,2.73E-05,0.689589559
5/17/2018,543750,414345,861478.9879,210801.1869,-137060,412386.0251,-71490,-79300,28590,0,0,0,-57875,155137.5,0,0,0,0,0,-128940,-223025,0,0,0,0,-850.01,-8.50E-06,0.689583697
5/18/2018,135650,137480,288106.0212,180632.0082,151620,206986.8207,0,0,-28470,0,0,0,-57006.25,77662.5,0,0,0,0,0,-129130,-221625,0,0,0,0,3621.76,3.62E-05,0.689608672
5/21/2018,546600,414945,818135.1009,603002.2899,405440,414407.9244,0,0,-28100,0,0,0,-57268.75,233250,0,0,0,0,0,-258180,-89980,0,0,0,0,-5329.37,-5.33E-05,0.689571921
5/22/2018,545200,414555,821270.1013,606842.6861,376500,414066.7268,-72130,-79570,29080,0,0,0,-56881.25,229500,0,0,0,0,0,-258400,-272640,0,0,0,0,-28257.72,-0.000282577,0.689377063
5/23/2018,546150,417420,814857.2713,571770.5395,405405,412790.6977,-71840,-79800,-29140,0,0,0,-56912.5,227475,0,0,0,0,0,-257920,-270240,0,0,0,0,-18312.17,-0.000183122,0.689250823
5/24/2018,545500,417435,807877.429,209104.0956,147570,-205107.084,-70710,-78790,-29400,0,0,0,-57318.75,228112.5,0,0,0,0,0,-130440,-273780,0,0,0,0,7406.54,7.41E-05,0.689301873
5/25/2018,543650,417615,812134.6457,179881.5552,429100,410200.1645,-135760,-76440,-88170,0,0,0,56687.5,76387.5,0,0,0,0,0,-130370,-90130,0,0,0,0,-276658.45,-0.002766585,0.687394861
5/28/2018,424350,363420,812012.6211,596645.1613,123500,411076.5856,-57680,0,-27060,0,0,0,87387.5,222825,0,0,0,0,0,-118810,-111630,0,0,0,0,394122.52,0.003941225,0.690104039
5/29/2018,134612.5,138890,805192.8447,206967.0711,122350,205019.7665,-133460,-75390,-86250,0,0,0,-227825,-232350,0,0,0,0,0,-259800,-90590,0,0,0,0,-6180.15,-6.18E-05,0.69006139
5/30/2018,544900,279490,288066.3857,205349.3356,409445,202277.1095,-136420,-77500,-28850,0,0,0,227450,235087.5,0,0,0,0,0,-130150,-317975,0,0,0,0,7312.29,7.31E-05,0.690111849
5/31/2018,541100,279080,865167.6944,611878.9019,443070,203914.7216,-67040,-77590,-29520,0,0,0,57456.25,232912.5,0,0,0,0,0,-130010,-91010,0,0,0,0,20469.17,0.000204692,0.690253109
6/1/2018,546750,283320,806106.6986,177185.0073,-134997.5,405696.5492,-65810,-76790,29620,0,0,0,57950,233081.25,0,0,0,0,0,129480,-272010,0,0,0,0,19414.1,0.000194141,0.690387116
6/4/2018,411825,285930,870558.8522,621976.2373,400000,409943.544,-129500,-150580,-87900,0,0,0,-290875,235950,0,0,0,0,0,-258620,-271050,0,0,0,0,3073.76,3.07E-05,0.690408336
6/5/2018,137575,143585,859926.8274,619175.6272,125600,205118.8633,-131040,-150760,-28900,0,0,0,-115837.5,80500,0,0,0,0,0,-259500,-90130,0,0,0,0,4249.47,4.25E-05,0.690437675
6/6/2018,415837.5,288600,918810.1096,616230.6778,400560,410963.8773,-129460,-150720,-28960,0,0,0,-117550,240862.5,0,0,0,0,0,-389130,-272280,0,0,0,0,1337.14,1.34E-05,0.690446907
6/7/2018,415837.5,286440,919198.3908,615406.7797,138160,208386.5087,-131900,-154640,87900,0,0,0,115462.5,240300,0,0,0,0,0,-129870,-270090,0,0,0,0,-11352.62,-0.000113526,0.690368523
6/11/2018,417450,143405,810920.0987,591140.5295,384865,207125.3295,0,0,29490,0,0,0,57700,80725,0,0,0,0,0,-129890,90640,0,0,0,0,-482.56,-4.83E-06,0.690365192
6/12/2018,139200,143990,864642.5366,206990.2086,125650,206849.6874,-132720,-75880,-29390,0,0,0,-230900,80718.75,0,0,0,0,0,-388530,-315525,0,0,0,0,443.57,4.44E-06,0.690368254
6/13/2018,138712.5,144085,806810.7057,206716.9875,137225,207630.9589,-133280,-76740,-88890,0,0,0,-57131.25,81312.5,0,0,0,0,0,-389070,-315875,0,0,0,0,5975.87,5.98E-05,0.69040951
6/14/2018,139162.5,145675,822191.223,213727.5242,-136840,-205188.4661,-133780,-75940,88950,0,0,0,-113187.5,80487.5,0,0,0,0,0,-130400,-318815,0,0,0,0,9309.8,9.31E-05,0.690473785
6/15/2018,138825,145150,290424.0096,182589.1473,136812.5,206307.6089,-130120,-146880,30220,0,0,0,-110300,233943.75,0,0,0,0,0,-382380,-310730,0,0,0,0,-18738.22,-0.000187382,0.690344403
6/19/2018,138312.5,145045,915257.325,206980.1553,132000,201526.4401,-130140,-150160,-87000,0,0,0,109362.5,75175,0,0,0,0,0,-382680,-302715,0,0,0,0,5282.41,5.28E-05,0.69038087
6/20/2018,415800,292530,862511.3878,623721.0508,133457.5,407393.9833,-132440,-149480,29640,0,0,0,-109125,225675,0,0,0,0,0,-127120,-305935,0,0,0,0,-18939.46,-0.000189395,0.690250115
6/21/2018,412875,289510,905256.7976,643278.1799,434610,410946.4497,-131080,-146100,-29750,0,0,0,-109750,220162.5,0,0,0,0,0,-126720,-302120,0,0,0,0,4913.68,4.91E-05,0.690284032
6/22/2018,137975,288910,287384.0585,205896.4896,445480,204237.5193,-137160,-151100,-117800,0,0,0,-109662.5,220312.5,0,0,0,0,0,-126740,-87330,0,0,0,0,-26070.69,-0.000260707,0.69010407
6/25/2018,136112.5,141470,-280155.8618,201196.1722,142200,203152.0452,-136160,-149460,-29230,0,0,0,-326100,-72012.5,0,0,0,0,0,-379680,-86880,0,0,0,0,-8495.26,-8.50E-05,0.690045444
6/26/2018,545700,426240,963054.8204,635370.8791,409325,405596.9471,-141060,-152620,29390,0,0,0,-108887.5,214556.25,0,0,0,0,0,-376980,-348520,0,0,0,0,-12748.97,-0.00012749,0.68995747
6/27/2018,541000,419895,920735.1483,615241.4748,430635,201614.366,-145520,-155240,-119840,0,0,0,-109950,217500,0,0,0,0,0,-375840,-343320,0,0,0,0,7187.9,7.19E-05,0.690007064
6/28/2018,543900,423630,923810.9803,202757.3688,147030,-201194.6783,-146900,-155700,29400,0,0,0,109062.5,292600,0,0,0,0,0,125100,-340120,0,0,0,0,2148.03,2.15E-05,0.690021885
6/29/2018,136075,141335,287782.9939,203158.165,472730,402491.8743,-74150,-79440,29240,0,0,0,108200,289150,0,0,0,0,0,-376350,-127860,0,0,0,0,-33632.98,-0.00033633,0.68978981
7/2/2018,136362.5,142330,342204.976,693461.6376,479050,392064.9234,-73940,-77300,-28620,0,0,0,-106500,-71450,0,0,0,0,0,-372510,-283150,0,0,0,0,-4874.43,-4.87E-05,0.689756187
7/3/2018,542650,421425,1026271.508,233110.3105,526680,196310.6972,-148280,-155520,28700,0,0,0,105275,282525,0,0,0,0,0,125350,-294630,0,0,0,0,909704.37,0.009097044,0.696030929
7/4/2018,461450,317150,964682.5397,671236.1671,556410,392795.7281,-81800,-156480,-131700,0,0,0,105900,273875,0,0,0,0,0,394100,-335510,0,0,0,0,-455104.2,-0.004551042,0.692863263
7/5/2018,547700,427545,969509.1514,234847.3185,568750,194233.5503,-145880,-154780,56740,0,0,0,105250,273300,0,0,0,0,0,125880,-334840,0,0,0,0,19784.25,0.000197843,0.693000341
7/6/2018,138150,144670,340947.0752,204886.77,562530,197338.644,-147600,-154220,-57160,0,0,0,105562.5,69075,0,0,0,0,0,-125580,-337680,0,0,0,0,24823.31,0.000248233,0.693172367
7/9/2018,-139375,-146005,345361.991,235350.183,170737.5,-199097.88,-73850,-78070,-56560,0,0,0,-107325,67925,0,0,0,0,0,-125960,-127350,0,0,0,0,146.04,1.46E-06,0.693173379
7/10/2018,559350,438090,977794.5164,678797.6839,-136410,199909.9099,-148220,-157720,27880,0,0,0,105850,265600,0,0,0,0,0,125540,-336800,0,0,0,0,-15990.46,-0.000159905,0.693062537
7/11/2018,554800,435225,1026770.163,673608.0178,425505,391215.0701,-140760,-146800,-113160,0,0,0,315075,258700,0,0,0,0,0,-373320,-332400,0,0,0,0,31914.4,0.000319144,0.693283724
7/12/2018,559700,442965,1034938.664,235640.8499,148557.5,394669.036,-140660,-148900,-27970,0,0,0,104637.5,258950,0,0,0,0,0,-124660,-336920,0,0,0,0,15028.77,0.000150288,0.693387916
7/13/2018,560650,443580,1092837.695,649174.1549,458800,201103.3992,-71010,-75330,-110080,0,0,0,361681.25,64900,0,0,0,0,0,-124120,-123930,0,0,0,0,-26117.87,-0.000261179,0.693206818
7/16/2018,139825,146500,341684.9263,676586.1156,455100,496818.3649,-68060,-71840,-27590,0,0,0,-105325,-125100,0,0,0,0,0,-371910,-123345,0,0,0,0,61219.25,0.000612193,0.693631194
7/17/2018,562250,445305,1097117.804,680867.8501,439042.5,402551.382,-136160,-144320,-27400,0,0,0,100825,315000,0,0,0,0,0,-122730,-326320,0,0,0,0,20837.46,0.000208375,0.693775729
7/18/2018,563200,444270,1107448.925,239058.3383,157080,202020.202,-137520,-145800,54420,0,0,0,352056.25,326500,0,0,0,0,0,-122790,-325480,0,0,0,0,-9123.69,-9.12E-05,0.693712431
7/19/2018,561050,442065,1113443.215,237965.9852,157605,202631.8129,-138920,-145160,27690,0,0,0,347681.25,319562.5,0,0,0,0,0,-122400,-320240,0,0,0,0,-1717.41,-1.72E-05,0.693700517
7/20/2018,560150,441600,1101800.396,678190.0375,486465,407862.8489,-70460,-73070,-27570,0,0,0,101200,258800,0,0,0,0,0,-123110,-329440,0,0,0,0,923.89,9.24E-06,0.693706926
7/23/2018,-140600,-148610,-347836.0431,235921.9979,151677.5,-200987.8761,-67890,-73060,-108840,0,0,0,-360106.25,-320625,0,0,0,0,0,-367680,82580,0,0,0,0,-9642.66,-9.64E-05,0.693640035
7/24/2018,141050,148325,1107189.045,238281.8516,155057.5,202428.0576,-137040,-146880,-27320,0,0,0,103600,65612.5,0,0,0,0,0,-367650,-331840,0,0,0,0,-17934.34,-0.000179343,0.693515635
7/25/2018,568250,448170,1093843.354,678097.0245,473800,203640.2955,-138600,-147860,-138750,0,0,0,-102375,324437.5,0,0,0,0,0,-369540,-291830,0,0,0,0,3586.3,3.59E-05,0.693540506
